name,length,count_paragraphs,count_sentences,count_tokens,keywords
result_383.txt,2931,6,20,449,incident:scotland:mcconnell:national:health:patient:involved:schizophrenia:escape:immediate
result_384.txt,1656,1,11,282,blunkett:state:secretary:party:work:government:service:since:labour:minister
result_385.txt,2452,6,12,399,blair:tony:prime:minister:mr:world:government:security:party:britain
result_386.txt,192,1,2,43,python:solution:output:code:would:none:since:print:statements:need
result_387.txt,2011,6,18,362,two:blair:brown:party:former:prime:high:men:leader:election
result_388.txt,1376,4,11,238,policy:care:scottish:government:party:scotland:ministers:denied:funding:cuts
result_389.txt,1229,3,7,201,brown:party:government:alan:milburn:election:minister:statement:denied:reports
result_39.txt,185,1,3,30,tsumani:diverts:afr:c:aid:blair:promises:uk:news:guardian
result_390.txt,1062,2,7,184,eu:nattrass:mr:within:ukip:mep:attacked:german:empire:shocking
result_391.txt,2858,5,14,479,veritas:party:politics:robert:show:political:country:future:however:history
result_392.txt,1647,3,11,269,unions:workers:merger:united:one:union:afscme:national:nea:proposed
result_393.txt,3458,6,22,656,b:br:stable:ch:country:stability:rule:nations:blair:either
result_394.txt,5,1,1,3,
result_395.txt,1198,3,8,217,brown:budget:gordon:set:directly:means:announcement:britain:prime:minister
result_396.txt,3775,5,26,612,mps:house:commons:rules:technology:members:digital:online:response:could
result_397.txt,3427,1,23,564,parties:political:vote:older:age:individuals:grey:may:power:concern
result_398.txt,750,1,4,119,whitehall:civil:servants:document:following:information:shredding:increasing:tories:stepped
result_399.txt,2012,5,15,324,quangos:government:conservative:party:policy:plan:reducing:public:new:bodies
result_4.txt,1801,5,11,321,straw:government:court:detainee:could:rights:law:principles:courts:would
result_40.txt,2182,1,11,370,letwin:johnson:policy:taxation:made:announcement:might:gdp:prime:minister
result_400.txt,2468,8,15,429,children:sport:access:sports:tories:initiative:clubs:could:obesity:many
result_401.txt,2655,8,31,555,gb:tpa:id:tb:concept:clue:tpk:odo:supports:one
result_402.txt,94,1,1,15,council:tax:rise:reasonable:wales:local:government:receives:average:funding
result_403.txt,1182,4,8,193,atrium:healthcare:many:hospital:hospitals:seen:care:welsh:health:policy
result_404.txt,1656,2,18,291,labour:information:sources:logic:propaganda:party:eu:set:mr:piece
result_405.txt,2433,1,15,398,immigration:howard:party:quota:seeking:minister:situation:amidst:despite:though
result_406.txt,918,3,8,166,nhs:health:bevan:national:service:one:healthcare:publicly:funded:world
result_407.txt,1164,1,7,185,political:run:announced:earlier:today:popular:tv:show:poll:idols
result_408.txt,736,2,4,129,army:regiments:scotland:board:military:chiefs:set:meet:decide:fate
result_409.txt,2386,4,18,403,brown:must:needs:next:future:world:hope:prime:minister:gordon
result_41.txt,1095,1,5,183,house:parliament:peerage:baroness:ellman:lords:members:peers:interview:former
result_410.txt,2125,1,16,360,brown:years:citizens:also:gordon:outlined:britain:focus:importance:science
result_411.txt,864,2,7,144,change:uk:alliance:cameron:together:order:new:party:called:led
result_412.txt,1550,5,12,262,older:political:citizens:parties:population:aged:younger:media:longer:ignore
result_413.txt,1683,6,13,299,hague:political:time:politics:mr:seen:power:despite:new:remains
result_414.txt,1177,1,4,183,england:source:back:news:article:households:warned:could:avoid:prosecution
result_415.txt,2010,1,14,330,climate:change:global:warming:emissions:mccain:world:focus:remains:firmly
result_416.txt,1509,5,16,284,blunkett:blair:two:arrived:however:could:soon:either:politicians:unexpected
result_417.txt,1860,5,12,328,blunkett:quinn:kimberly:one:david:former:relationship:despite:personal:responsibility
result_42.txt,1376,1,9,233,uk:rapidly:global:growth:business:innovation:services:addition:government:economy
result_43.txt,468,1,3,77,elderly:disabled:people:choose:budget:spent:organised:government:plans:ministers
result_44.txt,1201,1,9,204,parties:party:uk:political:labour:almost:major:election:conservative:boost
result_45.txt,2037,2,8,331,labour:blair:within:party:mr:brown:elections:however:members:recent
result_46.txt,1941,6,13,349,gurkhas:uk:hundred:royal:offer:one:battalion:gurkha:rifles:two
result_47.txt,1119,1,7,175,scottish:justice:plans:prison:service:local:criminal:correction:agency:new
result_48.txt,1884,5,14,322,party:fox:lord:archer:tory:within:individuals:members:dr:liam
result_49.txt,1221,2,6,199,slopping:napier:case:court:robert:ministers:lose:recent:ruling:scotland
result_5.txt,1746,1,9,303,music:born:school:titled:throughout:career:bernard:irvin:garra:popularly
result_50.txt,1268,3,10,234,blair:mayor:livingston:said:apology:united:kingdom:former:prime:minister
result_51.txt,1278,2,9,215,howard:statement:economic:michael:former:prime:minister:united:kingdom:leader
result_52.txt,1354,4,9,225,government:within:conservative:parties:party:cards:controversy:surrounding:proposed:changes
result_53.txt,662,2,5,123,china:straw:arms:embargo:eu:mr:north:korea:rights:backs
result_54.txt,3465,7,20,542,police:blunkett:policing:neighborhood:david:teams:law:residents:charter:community
result_55.txt,2294,2,18,405,kennedy:poor:taxation:government:worse:everyone:rich:could:charles:always
result_56.txt,2014,5,12,333,mandelson:campbell:bbc:former:warning:according:party:made:time:reputation
result_57.txt,1363,4,9,224,human:rights:karen:world:oppressive:action:global:international:importance:accountable
result_58.txt,95,1,1,14,news:article:title:sexist:abuse:parliament:reveals:troubling:truth:gender
result_59.txt,1563,3,10,269,thousands:new:government:hunting:despite:since:countryside:defiance:defiant:hunts
result_6.txt,1574,6,11,267,parties:could:political:upcoming:privacy:calling:information:news:article:uk
result_60.txt,3310,1,18,525,health:public:policy:immigration:tory:towards:protecting:national:country:application
result_61.txt,1609,4,11,282,lord:chancellor:truss:political:made:announcement:court:system:england:position
result_62.txt,35,1,1,6,news:article:title
result_63.txt,1689,1,11,262,monday:government:budget:information:darling:announcement:within:parliament:finance:committee
result_64.txt,1792,4,8,311,government:jones:casinos:news:gambling:social:allowing:could:help:within
result_65.txt,2465,5,15,433,uk:men:government:john:james:deeu:passports:department:us:many
result_66.txt,2455,8,12,412,brown:output:party:blair:unity:chancellor:facing:coalition:elections:prescott
result_67.txt,784,1,6,130,blair:would:mr:tony:prime:minister:britain:chancellor:exchequer:announced
result_68.txt,1783,1,12,310,corbyn:labour:party:next:leader:opposition:campaign:exclusive:interview:sky
result_69.txt,2348,3,17,416,attack:budget:howard:index:len:statement:range:f:print:j
result_7.txt,1369,3,8,233,illegal:three:recent:years:political:corruption:fraud:become:increasingly:prevalent
result_70.txt,1526,1,10,267,miliband:labour:david:career:another:party:minister:profile:political:rise
result_71.txt,568,1,3,101,csos:row:power:civil:society:organisations:often:referred:taken:centre
result_72.txt,1553,1,7,259,retirement:age:johnson:today:political:landscape:discussion:around:gaining:significant
result_73.txt,785,1,5,116,green:voters:edinburgh:ballard:party:concerned:many:eligible:difficulty:participating
result_74.txt,2125,6,14,339,political:cap:many:commission:electoral:contributions:however:remains:wealthy:donors
result_75.txt,1444,7,13,262,war:tensions:high:protest:iraq:security:government:political:hundreds:took
result_76.txt,1682,1,12,295,lord:comes:gender:proposed:bill:many:efforts:equality:women:royal
result_77.txt,1098,2,8,185,immigration:current:levels:become:due:major:prime:minister:government:recent
result_78.txt,827,4,9,144,economic:uk:announced:sweeping:new:austerity:measures:response:worsening:situation
result_79.txt,846,1,5,134,jackson:party:howard:shocking:turn:events:conservative:mp:robert:announced
result_8.txt,3085,8,18,517,begg:home:upon:former:british:prisoners:bay:return:release:four
result_80.txt,1725,1,9,292,elfyn:llwyd:place:ago:particular:public:remains:whether:plaid:cymru
result_81.txt,2489,1,17,432,mubanga:drone:program:bay:mr:despite:secret:without:martin:government
result_82.txt,4591,1,29,698,houston:ukip:party:john:one:mental:within:among:independence:candidates
result_83.txt,1815,4,8,306,falconer:london:acts:lord:terrorism:comments:terror:attacks:recent:months
result_84.txt,1173,4,7,196,tony:blair:news:voters:former:debate:latest:brings:disappointment:british
result_85.txt,980,2,9,180,house:lords:mps:changes:elected:members:parliament:new:proposal:put
result_86.txt,834,6,7,148,voting:many:assembly:ballot:papers:supposed:sent:week:north:east
result_87.txt,1534,5,3,309,word:start:newstring:topic:keywords:article:len:first:print:break
result_88.txt,1446,4,9,227,hatfield:balfour:beatty:railway:rail:four:safety:wake:devastating:crash
result_89.txt,1619,1,9,267,parliament:government:access:data:public:dpa:politicians:prepared:upcoming:information
result_9.txt,2044,4,13,363,lord:woolf:government:justice:judiciary:public:inquiries:independent:chief:comes
result_90.txt,1421,1,7,243,public:pension:talks:government:unions:sides:services:whether:stalemate:strike
result_91.txt,837,1,7,146,government:howard:reducing:better:michael:unveiled:wednesday:plans:cutting:spending
result_92.txt,160,1,1,28,orders:article:child:access:laws:shake:parents:refuse:contact:could
result_93.txt,1244,3,7,217,party:candidate:labour:member:mp:official:likely:upcoming:general:election
result_94.txt,151,1,1,27,secretary:jack:straw:planning:trip:auschwitz:one:notorious:nazi:concentration
result_95.txt,2108,1,15,370,protesters:charges:parliament:government:commons:eight:hunting:bill:two:many
result_96.txt,45,1,1,7,crisis:looming:uk:political:landscape
result_97.txt,121,1,2,24,date:title:prime:minister:questions:playing:politics:national:security:journalist
result_98.txt,2329,5,15,410,blair:europe:european:leaders:bush:state:america:time:us:states
result_99.txt,138,1,4,28,election:blair:ready:call:prime:minister:likely:hold:elections:soon
