name,length,count_paragraphs,count_sentences,count_tokens,keywords
304x2.txt,705,1,4,119,ukip:party:european:parliament:success:uk:independence:made:headlines:yearæs
305x2.txt,2308,1,17,392,party:message:voters:labour:election:campaign:traditional:methods:campaigning:country
306x2.txt,1901,7,23,339,mr:campbell:political:party:politician:active:politics:secretary:tessa:jowell
307x2.txt,1903,5,11,336,jackson:party:government:political:blair:policies:minister:issues:stating:announcement
308x2.txt,1092,3,10,194,sir:geoffrey:political:dickens:leadership:party:young:people:leaders:paid
309x2.txt,2178,4,17,376,political:young:people:parties:vote:survey:election:leaders:youth:research
310x2.txt,844,2,6,145,campbell:politicians:alastair:use:device:raised:questions:potential:misuse:within
311x2.txt,1945,7,13,333,public:sector:unions:government:pensions:prescott:pension:hold:private:talks
312x2.txt,3678,14,26,670,unions:public:pension:age:government:sector:workers:prescott:concerns:changes
313x2.txt,2090,4,12,382,voters:older:election:general:key:survey:year:victory:political:parties
314x2.txt,661,1,4,120,ubi:comments:universal:may:tony:blair:faced:criticism:uk:consider
315x2.txt,3520,7,21,592,smith:government:unemployment:departure:resignation:jobcentre:plus:mps:agency:welfare
316x2.txt,2242,4,15,414,mr:blair:howard:attacks:prime:minister:political:always:however:language
317x2.txt,3141,1,24,557,pension:government:protests:retirement:seniors:age:work:pensions:current:increased
318x2.txt,2167,8,22,365,brown:ms:diversity:community:political:black:lyn:victory:parliament:election
319x2.txt,2250,1,15,400,house:would:draft:bill:reform:members:group:peers:lords:system
320x2.txt,2111,6,19,366,also:year:politicians:fees:revealed:made:money:role:private:bridgepoint
321x2.txt,1697,6,10,307,schools:mock:elections:vote:politics:young:people:political:take:become
322x2.txt,2377,7,15,396,political:parties:party:received:donations:labour:half:public:transparency:influence
323x2.txt,1623,6,12,295,voters:issues:election:cable:leader:international:domestic:campaign:concerns:said
324x2.txt,3869,13,22,660,downing:street:allegations:lord:goldsmith:iraq:war:information:article:however
325x2.txt,1879,5,11,358,ukip:party:hockney:years:elected:part:individual:candidates:one:member
326x2.txt,1509,3,11,267,howard:measures:issue:government:said:debate:confidence:however:civil:party
327x2.txt,3612,10,26,664,war:blair:mr:lord:goldsmith:answer:iraq:decision:made:prime
328x2.txt,3206,9,16,577,lord:goldsmith:war:iraq:public:legal:government:argued:written:answer
329x2.txt,782,1,5,133,crosby:party:campaign:manager:conservative:sunak:parliament:lynton:former:uk
330x2.txt,1430,5,10,249,manchester:conference:party:labour:tradition:annual:event:many:city:title
331x2.txt,2372,7,16,395,poster:howard:political:parties:party:policies:mr:people:however:religious
332x2.txt,2334,1,14,422,mr:milburn:party:conservatives:adverts:raised:ads:however:certain:continue
333x2.txt,2427,6,16,433,blackman:political:west:sussex:seat:despite:local:services:recent:conservative
334x2.txt,2849,8,22,498,starmer:rights:voters:labour:issues:workers:social:justice:leader:election
335x2.txt,2245,5,19,392,mr:kennedy:party:several:voters:politics:election:liberal:crucial:areas
336x2.txt,1799,4,12,335,blair:party:lane:tony:mr:article:prime:minister:touch:ordinary
337x2.txt,2638,9,18,459,political:parties:calls:people:organizations:privacy:rules:however:ico:making
338x2.txt,2834,10,17,527,debt:interest:rates:rise:struggling:cable:families:said:people:liberal
339x2.txt,1856,4,11,324,housing:ownership:shared:approach:need:one:solution:schemes:would:homeownership
340x2.txt,2818,6,19,479,kennedy:scotland:could:believes:future:would:also:system:charles:politics
341x2.txt,3198,1,21,539,johnson:boris:would:uk:policies:also:however:wright:stuff:party
342x2.txt,2321,5,19,428,û:things:current:could:politicians:whatever:one:ordinary:people:voters
343x2.txt,291,1,2,53,another:article:could:mr:cunningham:served:member:parliament:years:played
344x2.txt,2899,7,20,501,howard:tax:could:taxes:cut:cuts:council:reducing:lead:need
345x2.txt,1870,5,13,326,young:age:people:political:mps:change:minimum:members:youth:electoral
346x2.txt,2558,7,17,482,brexit:future:uk:britain:want:change:people:time:political:eu
347x2.txt,2547,6,16,454,police:howard:role:new:would:authority:force:officers:made:help
348x2.txt,2432,1,18,462,vote:election:could:another:day:race:time:however:candidates:one
349x2.txt,4395,13,25,723,uk:article:title:political:chancellor:prime:minister:world:government:eu
350x2.txt,1720,5,17,304,may:chancellor:hammond:party:affordable:housing:stability:mr:young:mortgages
351x2.txt,2290,8,15,420,war:iraq:blair:tory:many:hard:right:amidst:debate:labour
352x2.txt,4256,9,28,724,education:blair:future:schools:government:bromsgrove:every:commitment:improving:students
353x2.txt,2877,10,19,536,blair:public:move:politics:masochistic:strategy:tony:political:critics:however
354x2.txt,1837,6,16,322,budget:day:uk:chancellor:economy:moment:politics:û:election:taxation
355x2.txt,3610,7,24,634,government:public:deficit:experts:hole:finances:black:chancellor:economy:uk
356x2.txt,3206,12,18,523,report:johnson:scotlandæs:economy:scotland:prime:minister:stability:future:election
357x2.txt,2057,4,11,348,local:new:government:services:communities:councils:central:would:move:spending
358x2.txt,1090,2,7,203,rebate:uk:eu:johnson:would:heated:debate:relationship:europe:foreign
359x2.txt,2560,6,14,440,balls:government:british:osborne:election:chancellor:fiscal:economy:policies:public
360x2.txt,3006,5,18,531,labour:parties:election:argue:politics:may:conservatives:leading:many:tory
361x2.txt,2795,8,19,488,economic:may:stability:chancellor:hammond:growth:one:duty:remains:economy
362x2.txt,2327,9,20,430,politician:opponents:policies:attacks:may:political:voters:one:council:tax
363x2.txt,1814,1,19,338,tax:ed:davey:taxation:system:leader:fair:pay:government:recent
364x2.txt,2250,8,20,404,tax:taxes:labour:party:politicians:making:promises:claims:election:conservatives
365x2.txt,1704,5,12,308,brown:public:sector:jobs:would:plans:uk:announced:budget:package
366x2.txt,3937,11,23,673,chancellor:world:uk:like:research:brown:development:needs:global:problems
367x2.txt,3917,1,31,691,uk:conservatives:economic:pandemic:government:also:economy:labour:spending:argue
368x2.txt,2302,7,14,386,rights:robinson:ms:human:uk:windrush:government:former:commissioner:president
369x2.txt,2709,5,17,468,airport:airports:expansion:johnson:governmentæs:challenge:said:capacity:plans:could
370x2.txt,2355,9,15,398,government:rights:immigration:incident:however:groups:policy:roma:flight:move
371x2.txt,2076,7,15,367,johnson:better:regardless:conservative:party:conference:unity:inclusivity:said:must
372x2.txt,3065,8,22,526,electoral:made:many:democratic:fraud:changes:interference:processes:future:elections
373x2.txt,2743,6,19,490,eu:could:funding:member:states:however:issues:european:finance:summit
374x2.txt,1542,4,9,281,party:conservatives:tax:cuts:election:letwin:race:time:û:within
375x2.txt,3159,8,23,547,brown:mr:budget:many:measures:families:increase:remains:chancellor:pensioners
376x2.txt,1968,3,13,330,budget:leak:also:called:government:party:breach:demanded:would:could
377x2.txt,1627,4,9,271,gambling:casinos:casino:would:culture:secretary:tessa:jowell:uk:potential
378x2.txt,3070,9,21,546,immigration:uk:government:eu:also:may:british:workers:countries:opposition
379x2.txt,2135,1,16,375,blair:terrorist:attacks:could:world:agencies:prevent:scotland:yard:target
380x2.txt,4083,14,26,732,wage:minimum:workers:uk:higher:per:hour:living:however:û
381x2.txt,792,1,6,142,fox:hunting:politicians:ban:people:public:criticized:handling:issue:poll
382x2.txt,2140,8,16,390,plan:uk:country:work:brexit:government:new:live:public:health
383x2.txt,3421,1,30,601,constitution:government:white:paper:ancram:voters:public:debate:referendum:may
384x2.txt,2265,7,15,382,government:control:terrorism:rights:orders:human:suspects:ruling:uk:violation
385x2.txt,1912,8,10,339,brown:action:poverty:mr:millennium:goals:african:leaders:countries:tour
386x2.txt,2779,7,24,465,korea:north:also:government:china:eu:however:countries:economic:political
387x2.txt,1567,3,13,286,cuts:could:party:tony:blair:claims:cut:public:services:education
388x2.txt,2685,4,16,467,care:towards:social:remains:people:support:adult:services:everyone:system
389x2.txt,2643,1,25,469,mr:brown:uk:investment:also:infrastructure:education:investments:would:economy
390x2.txt,2812,12,19,503,children:lord:falconer:access:orders:parents:court:said:parental:measures
391x2.txt,878,1,6,151,referendum:brexit:cost:government:leslie:upcoming:set:almost:much:general
392x2.txt,2079,5,16,360,brown:africa:britain:nations:values:debt:african:countries:tour:continent
393x2.txt,3501,9,27,629,politicians:personal:parliament:many:mp:affair:even:affairs:also:political
394x2.txt,2343,7,16,408,johnson:prime:minister:election:outcome:party:despite:brexit:however:remains
395x2.txt,826,1,6,158,article:may:another:political:event:one:lead:major:set:exact
396x2.txt,4020,8,23,674,labour:voters:contact:calls:voter:call:privacy:lib:dems:centre
397x2.txt,726,1,5,132,told:bbc:radio:five:live:another:labour:mps:warned:brace
398x2.txt,717,1,5,126,local:davey:place:tax:would:ed:government:spokesman:labour:party
399x2.txt,3141,9,22,543,flite:party:candidate:conservative:election:political:may:uk:eu:scandal
400x2.txt,3751,14,27,659,wilson:callaghan:british:politics:prime:minister:death:political:years:also
401x2.txt,1474,1,11,274,blair:election:mr:another:political:development:early:date:move:party
402x2.txt,1123,4,8,208,brown:johnson:minister:mr:labour:secretary:work:sunday:balls:alan
403x2.txt,2722,7,18,487,politicians:trust:could:promises:political:poll:ahead:elections:foreign:key
404x2.txt,1387,3,8,246,kruger:seat:sedgefield:blair:decision:controversial:comment:week:many:campaign
405x2.txt,2119,5,14,385,abortion:issue:come:stance:legal:limit:topic:prime:minister:tony
406x2.txt,11,1,1,3,answer
407x2.txt,2432,12,15,436,boateng:uk:south:africa:minister:appointment:role:relations:high:commissioner
408x2.txt,4477,17,50,779,prime:minister:leader:following:government:labour:would:system:party:conference
409x2.txt,1742,4,12,314,party:conservative:labour:forum:election:voters:spring:upcoming:general:conservatives
410x2.txt,1673,3,9,289,mr:sayeed:party:role:however:least:among:victory:another:years
411x2.txt,2485,9,21,442,howard:speech:however:michael:accused:many:attack:tories:annual:conference
412x2.txt,1108,1,8,202,elections:election:vote:general:voter:may:turnout:democratic:process:could
413x2.txt,1363,7,10,239,sainsbury:money:party:said:conservative:services:conservatives:labour:donations:billionaire
414x2.txt,2994,4,26,508,political:election:mr:prime:minister:johnson:brexit:news:early:party
415x2.txt,1540,4,11,274,brown:politicians:wyatt:politics:one:voters:political:believes:issues:real
416x2.txt,2052,8,13,396,said:conservative:party:howard:mps:list:mr:seats:prime:minister
417x2.txt,0,0,0,0,
